UNITID,CIPCODE,MAJORNUM,AWLEVEL,XCTOTALT,CTOTALT
127741,"50.0901",1,5,"R",30
127741,"50.0901",1,7,"R",22
127741,"50.0901",1,17,"R",13
127741,"51.0000",1,5,"R",12
127741,"51.0000",2,5,"R",2
127741,"51.0202",1,18,"R",8
127741,"51.0203",1,7,"R",23
127741,"51.0204",1,5,"R",24
127741,"51.0913",1,7,"R",3
127741,"51.1505",1,7,"R",7
127741,"51.2207",1,7,"R",0
127741,"51.2310",1,7,"R",10
127741,"51.3101",1,5,"R",31
127741,"51.3101",1,7,"R",7
127741,"51.3801",1,5,"R",146
127741,"51.3801",1,7,"R",17
127741,"51.3805",1,17,"R",3
127741,"51.3808",1,17,"R",6
127741,"51.3816",1,8,"R",0
127741,"52.0201",1,5,"R",154
127741,"52.0201",2,5,"R",1
127741,"52.0201",1,7,"R",107
127741,"52.0301",1,7,"R",1
127741,"52.0701",1,21,"R",4
127741,"54.0101",1,5,"R",45
127741,"54.0101",2,5,"R",2
127741,"54.0101",1,7,"R",6
127741,"99",1,2,"R",0
127741,"99",1,3,"R",81
127741,"99",1,5,"R",1460
127741,"99",2,5,"R",36
127741,"99",1,6,"R",1
127741,"99",1,7,"R",763
127741,"99",1,8,"R",0
127741,"99",1,17,"R",85
127741,"99",1,18,"R",8
127741,"99",1,21,"R",10
127778,"01.0101",1,3,"R",0
127778,"01.0101",1,21,"R",26
127778,"01.0102",1,21,"R",0
127778,"01.0103",1,3,"R",1
127778,"01.0103",1,20,"R",0
127778,"01.0103",1,21,"R",2
127778,"01.0104",1,21,"R",0
127778,"01.0105",1,21,"R",0
127778,"01.0106",1,21,"R",0
127778,"01.0301",1,21,"R",1
127778,"01.0302",1,2,"R",0
127778,"01.0302",1,3,"R",0
127778,"01.0302",1,20,"R",0
127778,"01.0302",1,21,"R",0
127778,"01.0304",1,2,"R",0
127778,"01.0304",1,3,"R",0
127778,"01.0304",1,21,"R",0
127778,"01.0601",1,2,"R",0
127778,"01.0601",1,21,"R",0
127778,"01.0901",1,3,"R",0
127778,"09.0100",1,3,"R",0
127778,"12.0401",1,2,"R",10
127778,"12.0401",1,21,"R",2
127778,"13.1202",1,3,"R",0
127778,"13.1210",1,2,"R",0
127778,"13.1210",1,3,"R",0
127778,"13.1210",1,21,"R",0
127778,"13.1301",1,3,"R",0
127778,"16.0905",1,3,"R",0
127778,"23.0101",1,3,"R",0
127778,"24.0101",1,3,"R",83
127778,"24.0102",1,3,"R",12
127778,"24.0199",1,3,"R",15
127778,"26.0101",1,3,"R",0
127778,"27.0101",1,3,"R",0
127778,"38.0101",1,3,"R",0
127778,"40.0501",1,3,"R",0
127778,"40.0601",1,3,"R",0
127778,"40.0801",1,3,"R",0
127778,"41.9999",1,3,"R",0
127778,"42.0101",1,3,"R",1
127778,"43.0100",1,3,"R",0
127778,"43.0107",1,2,"R",28
127778,"43.0107",1,3,"R",0
127778,"45.0201",1,3,"R",0
127778,"45.0601",1,3,"R",0
127778,"46.0000",1,2,"R",0
127778,"46.0000",1,21,"R",2
127778,"48.0508",1,20,"R",0
127778,"48.0508",1,21,"R",27
127778,"50.0501",1,3,"R",0
127778,"50.0702",1,3,"R",0
127778,"50.0703",1,3,"R",0
127778,"50.0901",1,3,"R",0
127778,"51.0801",1,3,"R",2
127778,"51.0904",1,21,"R",0
127778,"51.1004",1,3,"R",0
127778,"51.1009",1,3,"R",0
127778,"51.1009",1,20,"R",8
127778,"51.1504",1,2,"R",0
127778,"51.1504",1,3,"R",0
127778,"51.3801",1,3,"R",22
127778,"51.3901",1,2,"R",17
127778,"51.3902",1,20,"R",34
127778,"52.0101",1,3,"R",0
127778,"52.0213",1,21,"R",6
127778,"52.0701",1,21,"R",0
127778,"54.0101",1,3,"R",0
127778,"99",1,2,"R",55
127778,"99",1,3,"R",136
127778,"99",1,20,"R",42
127778,"99",1,21,"R",66
127820,"01.8301",1,21,"R",14
127820,"03.0299",1,2,"R",1
127820,"03.0299",1,3,"R",7
127820,"09.0401",1,3,"R",2
127820,"10.0202",1,3,"R",8
127820,"10.0202",1,21,"R",1
127820,"10.0304",1,3,"R",26
127820,"10.0304",1,21,"R",58
127820,"11.0101",1,2,"R",1
127820,"11.0101",1,3,"R",52
127820,"11.0101",1,21,"R",58
127820,"11.0802",1,21,"R",1
127820,"11.0901",1,2,"R",1
127820,"11.0901",1,3,"R",4
127820,"11.0901",1,20,"R",0
127820,"11.0901",1,21,"R",14
127820,"11.1003",1,3,"R",19
127820,"11.1003",1,21,"R",7
127820,"12.0500",1,2,"R",35
127820,"12.0500",1,3,"R",40
127820,"12.0500",1,21,"R",16
127820,"13.1210",1,2,"R",17
127820,"13.1210",1,3,"R",18
127820,"13.1210",1,20,"R",38
127820,"13.1210",1,21,"R",32
127820,"14.1901",1,3,"R",3
127820,"15.0101",1,3,"R",17
127820,"15.0101",1,21,"R",45
127820,"15.0303",1,2,"R",0
127820,"15.0303",1,3,"R",0
127820,"15.0303",1,20,"R",0
127820,"15.0303",1,21,"R",6
127820,"15.0406",1,3,"R",1
127820,"15.0506",1,3,"R",0
127820,"15.0506",1,21,"R",4
127820,"15.1301",1,2,"R",0
127820,"15.1301",1,3,"R",4
127820,"15.1301",1,20,"R",4
127820,"15.1301",1,21,"R",57
127820,"15.1302",1,2,"R",2
127820,"15.1302",1,3,"R",5
127820,"15.1302",1,20,"R",0
127820,"15.1302",1,21,"R",11
127820,"15.1303",1,21,"R",1
127820,"16.1603",1,3,"R",7
127820,"16.1603",1,21,"R",20
127820,"19.0505",1,21,"R",0
127820,"22.0302",1,2,"R",1
127820,"22.0302",1,3,"R",11
127820,"22.0302",1,21,"R",10
127820,"24.0101",1,3,"R",450
127820,"24.0102",1,3,"R",377
127820,"24.0199",1,3,"R",139
127820,"26.0701",1,2,"R",5
127820,"26.0701",1,3,"R",20
127820,"31.0505",1,3,"R",3
127820,"31.0505",1,21,"R",3
127820,"31.9999",1,3,"R",7
127820,"43.0100",1,3,"R",4
127820,"43.0100",1,21,"R",29
127820,"43.0103",1,3,"R",19
127820,"43.0103",1,21,"R",56
127820,"43.0107",1,2,"R",37
127820,"43.0114",1,21,"R",9
127820,"43.0203",1,3,"R",13
127820,"43.0203",1,21,"R",4
127820,"43.0206",1,3,"R",3
127820,"43.0302",1,5,"R",11
127820,"44.0701",1,21,"R",3
127820,"46.0000",1,3,"R",2
127820,"46.0302",1,21,"R",10
127820,"46.0415",1,3,"R",2
127820,"46.0415",1,20,"R",0
127820,"46.0415",1,21,"R",13
127820,"47.0201",1,2,"R",4
127820,"47.0201",1,3,"R",11
127820,"47.0201",1,21,"R",0
127820,"47.0303",1,2,"R",3
127820,"47.0603",1,2,"R",1
127820,"47.0603",1,3,"R",3
127820,"47.0603",1,21,"R",12
127820,"47.0604",1,2,"R",24
127820,"47.0604",1,3,"R",18
127820,"47.0604",1,21,"R",172
127820,"47.0605",1,3,"R",1
127820,"47.0605",1,21,"R",4
127820,"48.0501",1,21,"R",1
127820,"48.0503",1,2,"R",1
127820,"48.0503",1,3,"R",5
127820,"48.0503",1,21,"R",5
127820,"48.0508",1,2,"R",14
127820,"48.0508",1,3,"R",22
127820,"48.0508",1,20,"R",96
127820,"48.0508",1,21,"R",24
127820,"50.0102",1,21,"R",1
127820,"50.0406",1,3,"R",4
127820,"50.0406",1,21,"R",19
127820,"50.0408",1,3,"R",8
127820,"50.0409",1,3,"R",4
127820,"50.0409",1,21,"R",12
127820,"50.0605",1,3,"R",2
127820,"50.0605",1,21,"R",9
127820,"51.0000",1,3,"R",5
127820,"51.0601",1,2,"R",12
127820,"51.0601",1,3,"R",8
127820,"51.0705",1,2,"R",2
127820,"51.0705",1,3,"R",0
127820,"51.0705",1,21,"R",1
127820,"51.0707",1,2,"R",0
127820,"51.0707",1,21,"R",27
127820,"51.0801",1,2,"R",5
127820,"51.0801",1,3,"R",9
127820,"51.0805",1,2,"R",9
127820,"51.0805",1,3,"R",1
127820,"51.0805",1,21,"R",5
127820,"51.0806",1,3,"R",16
127820,"51.0904",1,2,"R",3
127820,"51.0904",1,3,"R",11
127820,"51.0904",1,5,"R",1
127820,"51.0904",1,21,"R",149
127820,"51.0909",1,3,"R",10
127820,"51.0911",1,3,"R",3
127820,"51.1009",1,21,"R",21
127820,"51.3801",1,3,"R",123
127820,"51.3801",1,5,"R",58
127820,"51.3801",1,20,"R",5
127820,"51.3801",1,21,"R",2
127820,"51.3902",1,20,"R",276
127820,"52.0101",1,2,"R",1
127820,"52.0101",1,3,"R",1
127820,"52.0201",1,3,"R",1
127820,"52.0204",1,2,"R",9
127820,"52.0204",1,3,"R",14
127820,"52.0204",1,21,"R",0
127820,"52.0301",1,2,"R",19
127820,"52.0301",1,3,"R",15
127820,"52.0302",1,2,"R",8
127820,"52.0302",1,3,"R",5
127820,"52.0302",1,21,"R",39
127820,"99",1,2,"R",215
127820,"99",1,3,"R",1563
127820,"99",1,5,"R",70
127820,"99",1,20,"R",419
127820,"99",1,21,"R",985
127884,"01.0301",1,21,"R",0
127884,"09.0702",1,3,"R",7
127884,"09.0702",1,21,"R",3
127884,"11.0101",1,3,"R",13
127884,"11.0101",1,20,"R",0
127884,"11.0101",1,21,"R",191
127884,"11.0201",1,2,"R",2
127884,"11.0201",1,21,"R",10
127884,"11.0203",1,21,"R",23
127884,"11.0301",1,21,"R",2
127884,"11.0801",1,3,"R",0
127884,"11.0801",1,21,"R",2
127884,"11.0901",1,21,"R",24
127884,"11.1003",1,3,"R",2
127884,"11.1003",1,5,"R",5
127884,"11.1003",1,21,"R",20
127884,"12.0401",1,2,"R",21
127884,"12.0401",1,3,"R",9
127884,"12.0401",1,21,"R",52
127884,"12.0407",1,2,"R",0
127884,"12.0410",1,21,"R",0
127884,"12.0500",1,3,"R",2
127884,"12.0500",1,21,"R",23
127884,"13.1210",1,2,"R",12
127884,"13.1210",1,3,"R",7
127884,"13.1210",1,20,"R",59
127884,"13.1210",1,21,"R",19
127884,"15.0303",1,3,"R",0
127884,"15.0303",1,21,"R",0
127884,"15.0612",1,2,"R",21
127884,"15.0612",1,3,"R",1
127884,"15.0612",1,21,"R",19
127884,"15.0903",1,21,"R",0
127884,"23.0101",1,3,"R",1
127884,"24.0101",1,3,"R",104
127884,"24.0102",1,3,"R",102
127884,"24.0199",1,3,"R",26
127884,"25.0101",1,2,"R",5
127884,"25.0101",1,3,"R",1
127884,"25.0301",1,2,"R",3
127884,"25.0301",1,3,"R",7
127884,"26.0101",1,3,"R",1
127884,"42.0101",1,3,"R",2
127884,"43.0107",1,3,"R",0
127884,"43.0107",1,21,"R",56
127884,"43.0203",1,3,"R",7
127884,"43.0203",1,20,"R",0
127884,"43.0203",1,21,"R",50
127884,"43.0206",1,20,"R",7
127884,"46.0000",1,21,"R",7
127884,"47.0303",1,2,"R",2
127884,"47.0303",1,3,"R",6
127884,"47.0303",1,21,"R",6
127884,"47.0604",1,3,"R",9
127884,"47.0604",1,20,"R",49
127884,"47.0604",1,21,"R",80
127884,"48.0501",1,2,"R",5
127884,"48.0501",1,3,"R",2
127884,"48.0501",1,21,"R",15
127884,"48.0503",1,2,"R",2
127884,"48.0503",1,3,"R",1
127884,"48.0503",1,20,"R",8
127884,"48.0503",1,21,"R",2
127884,"48.0508",1,2,"R",0
127884,"48.0508",1,3,"R",22
127884,"48.0508",1,21,"R",252
127884,"48.0510",1,21,"R",4
127884,"50.0401",1,21,"R",2
127884,"50.0409",1,3,"R",1
127884,"50.0703",1,3,"R",1
127884,"51.0602",1,3,"R",15
127884,"51.0602",1,5,"R",11
127884,"51.0602",1,20,"R",15
127884,"51.0705",1,2,"R",0
127884,"51.0705",1,3,"R",0
127884,"51.0705",1,21,"R",0
127884,"51.0707",1,2,"R",13
127884,"51.0707",1,3,"R",11
127884,"51.0707",1,21,"R",4
127884,"51.0801",1,2,"R",30
127884,"51.0801",1,3,"R",8
127884,"51.0803",1,3,"R",16
127884,"51.0805",1,2,"R",0
127884,"51.0806",1,3,"R",5
127884,"51.0904",1,2,"R",16
127884,"51.0904",1,3,"R",13
127884,"51.0904",1,5,"R",6
127884,"51.0904",1,21,"R",109
127884,"51.0908",1,3,"R",21
127884,"51.0908",1,5,"R",6
127884,"51.0909",1,3,"R",18
127884,"51.0910",1,3,"R",9
127884,"51.0911",1,3,"R",31
127884,"51.0911",1,5,"R",8
127884,"51.1009",1,21,"R",36
127884,"51.1599",1,2,"R",5
127884,"51.1599",1,3,"R",3
127884,"51.1599",1,21,"R",11
127884,"51.3801",1,2,"R",2
127884,"51.3801",1,3,"R",119
127884,"51.3801",1,5,"R",1
127884,"51.3901",1,2,"R",27
127884,"51.3902",1,20,"R",194
127884,"52.0101",1,3,"R",3
127884,"52.0201",1,2,"R",0
127884,"52.0201",1,3,"R",8
127884,"52.0201",1,21,"R",22
127884,"52.0213",1,21,"R",2
127884,"52.0301",1,3,"R",8
127884,"52.0301",1,21,"R",3
127884,"52.0302",1,21,"R",12
127884,"52.0407",1,20,"R",0
127884,"52.0407",1,21,"R",362
127884,"52.0901",1,21,"R",0
127884,"99",1,2,"R",166
127884,"99",1,3,"R",622
127884,"99",1,5,"R",37
127884,"99",1,20,"R",332
127884,"99",1,21,"R",1423
127909,"03.0208",1,2,"R",5
127909,"03.0208",1,3,"R",4
127909,"03.0208",1,20,"R",3
127909,"03.0299",1,2,"R",0
127909,"03.0299",1,3,"R",0
127909,"03.0299",1,20,"R",0
127909,"09.0100",1,3,"R",5
127909,"09.0702",1,3,"R",0
127909,"09.0702",1,21,"R",0
127909,"11.0101",1,3,"R",0
127909,"11.0101",1,21,"R",0
127909,"11.0201",1,3,"R",5
127909,"11.0201",1,21,"R",1
127909,"11.0204",1,3,"R",2
127909,"11.0204",1,21,"R",1
127909,"11.0801",1,3,"R",2
127909,"11.0801",1,21,"R",4
127909,"11.0901",1,3,"R",1
127909,"11.0901",1,21,"R",1
127909,"11.1003",1,3,"R",14
127909,"11.1003",1,5,"R",5
127909,"11.1003",1,20,"R",1
127909,"11.1006",1,3,"R",0
127909,"11.1006",1,21,"R",2
127909,"12.0401",1,2,"R",23
127909,"12.0401",1,3,"R",1
127909,"12.0401",1,21,"R",41
127909,"12.0500",1,2,"R",0
127909,"12.0500",1,3,"R",0
127909,"12.0500",1,20,"R",45
127909,"12.0503",1,2,"R",0
127909,"12.0503",1,3,"R",0
127909,"12.0503",1,20,"R",0
127909,"13.1202",1,3,"R",4
127909,"13.1210",1,2,"R",8
127909,"13.1210",1,3,"R",10
127909,"13.1210",1,20,"R",18
127909,"13.1210",1,21,"R",22
127909,"14.0101",1,3,"R",24
127909,"15.0506",1,3,"R",2
127909,"15.0506",1,5,"R",6
127909,"15.0506",1,20,"R",53
127909,"15.0506",1,21,"R",0
127909,"15.0612",1,3,"R",4
127909,"15.1301",1,2,"R",0
127909,"15.1301",1,3,"R",0
127909,"15.1301",1,20,"R",0
127909,"15.1301",1,21,"R",0
127909,"15.1302",1,2,"R",2
127909,"15.1302",1,20,"R",38
127909,"15.1302",1,21,"R",9
127909,"15.1305",1,3,"R",1
127909,"15.1306",1,3,"R",4
127909,"15.1306",1,21,"R",2
127909,"16.0905",1,3,"R",1
127909,"23.0101",1,3,"R",4
127909,"24.0101",1,3,"R",64
127909,"24.0102",1,3,"R",56
127909,"24.0199",1,3,"R",52
127909,"26.0101",1,3,"R",7
127909,"27.0101",1,3,"R",5
127909,"31.0101",1,2,"R",1
127909,"31.0101",1,3,"R",0
127909,"31.0101",1,21,"R",0
127909,"31.0301",1,2,"R",5
127909,"31.0301",1,21,"R",22
127909,"31.0601",1,2,"R",1
127909,"31.0601",1,3,"R",4
127909,"31.0601",1,21,"R",1
127909,"40.0601",1,3,"R",1
127909,"42.0101",1,3,"R",17
127909,"43.0100",1,3,"R",11
127909,"43.0107",1,2,"R",94
127909,"43.0107",1,3,"R",4
127909,"43.0107",1,21,"R",23
127909,"43.0203",1,3,"R",12
127909,"43.0203",1,21,"R",178
127909,"43.0302",1,2,"R",0
127909,"43.0302",1,3,"R",2
127909,"45.0201",1,3,"R",2
127909,"45.0601",1,3,"R",1
127909,"45.0701",1,3,"R",1
127909,"45.1001",1,3,"R",3
127909,"45.1101",1,3,"R",2
127909,"46.0301",1,21,"R",3
127909,"46.0302",1,2,"R",4
127909,"46.0302",1,3,"R",11
127909,"46.0302",1,20,"R",1
127909,"46.0302",1,21,"R",20
127909,"46.0415",1,2,"R",0
127909,"46.0415",1,3,"R",0
127909,"46.0415",1,21,"R",1
127909,"46.0503",1,21,"R",1
127909,"47.0201",1,2,"R",0
127909,"47.0201",1,3,"R",4
127909,"47.0201",1,21,"R",14
127909,"47.0600",1,3,"R",0
127909,"47.0600",1,21,"R",0
127909,"47.0603",1,3,"R",1
127909,"47.0603",1,21,"R",130
127909,"47.0604",1,3,"R",3
127909,"47.0604",1,21,"R",0
127909,"47.0606",1,3,"R",0
127909,"47.0606",1,21,"R",0
127909,"48.0501",1,3,"R",9
127909,"48.0501",1,20,"R",31
127909,"48.0501",1,21,"R",16
127909,"48.0503",1,3,"R",0
127909,"48.0503",1,20,"R",1
127909,"48.0503",1,21,"R",0
127909,"48.0508",1,2,"R",0
127909,"48.0508",1,3,"R",1
127909,"48.0508",1,20,"R",22
127909,"48.0508",1,21,"R",23
127909,"48.0510",1,20,"R",9
127909,"48.0510",1,21,"R",18
127909,"48.0701",1,2,"R",0
127909,"48.0701",1,3,"R",8
127909,"48.0701",1,20,"R",24
127909,"48.0701",1,21,"R",23
127909,"50.0406",1,3,"R",1
127909,"50.0406",1,20,"R",19
127909,"50.0406",1,21,"R",1
127909,"50.0409",1,3,"R",5
127909,"50.0409",1,21,"R",21
127909,"50.0501",1,3,"R",3
127909,"50.0502",1,3,"R",1
127909,"50.0502",1,20,"R",0
127909,"50.0502",1,21,"R",1
127909,"50.0504",1,21,"R",1
127909,"50.0510",1,20,"R",2
127909,"50.0510",1,21,"R",2
127909,"50.0602",1,3,"R",2
127909,"50.0602",1,20,"R",36
127909,"50.0602",1,21,"R",5
127909,"50.0605",1,20,"R",0
127909,"50.0605",1,21,"R",0
127909,"50.0702",1,3,"R",3
127909,"50.0913",1,21,"R",1
127909,"51.0601",1,21,"R",23
127909,"51.0707",1,2,"R",0
127909,"51.0707",1,21,"R",9
127909,"51.0710",1,2,"R",3
127909,"51.0801",1,2,"R",10
127909,"51.0801",1,3,"R",13
127909,"51.0904",1,2,"R",23
127909,"51.0904",1,3,"R",7
127909,"51.0904",1,21,"R",232
127909,"51.0910",1,3,"R",18
127909,"51.0910",1,21,"R",0
127909,"51.0911",1,3,"R",19
127909,"51.0911",1,21,"R",4
127909,"51.0912",1,7,"R",31
127909,"51.0915",1,20,"R",2
127909,"51.1009",1,2,"R",0
127909,"51.1009",1,21,"R",51
127909,"51.2201",1,3,"R",2
127909,"51.3306",1,3,"R",0
127909,"51.3306",1,21,"R",17
127909,"51.3399",1,3,"R",6
127909,"51.3399",1,21,"R",23
127909,"51.3801",1,21,"R",10
127909,"51.3902",1,20,"R",107
127909,"52.0101",1,3,"R",27
127909,"52.0101",1,21,"R",19
127909,"52.0201",1,3,"R",6
127909,"52.0201",1,20,"R",0
127909,"52.0201",1,21,"R",4
127909,"52.0206",1,21,"R",8
127909,"52.0301",1,3,"R",0
127909,"52.0301",1,20,"R",10
127909,"52.0301",1,21,"R",0
127909,"52.0302",1,3,"R",3
127909,"52.0302",1,20,"R",0
127909,"52.0302",1,21,"R",8
127909,"52.0703",1,20,"R",8
127909,"52.1001",1,20,"R",115
127909,"52.1501",1,3,"R",1
127909,"52.1501",1,21,"R",70
127909,"52.1601",1,20,"R",3
127909,"52.1601",1,21,"R",0
127909,"54.0101",1,3,"R",3
127909,"99",1,2,"R",179
127909,"99",1,3,"R",489
127909,"99",1,5,"R",11
127909,"99",1,7,"R",31
127909,"99",1,20,"R",548
127909,"99",1,21,"R",1066
127918,"01.1003",1,21,"R",8
127918,"03.0103",1,5,"R",2
127918,"03.0103",2,5,"R",1
127918,"03.0104",1,5,"R",1
127918,"05.0207",1,5,"R",0
127918,"09.0101",1,5,"R",9
127918,"09.0900",1,5,"R",0
127918,"11.0101",1,7,"R",24
127918,"11.0101",1,8,"R",2
127918,"11.0103",1,5,"R",2
127918,"11.0103",1,7,"R",4
127918,"11.0103",1,8,"R",2
127918,"11.0501",1,6,"R",0
127918,"11.0701",1,5,"R",21
127918,"11.0801",1,21,"R",1
127918,"11.0802",1,7,"R",34
127918,"11.1001",1,5,"R",0
127918,"11.1003",1,5,"R",2
127918,"11.1005",1,8,"R",3
127918,"13.0101",1,7,"R",3
127918,"13.0201",1,7,"R",27
127918,"13.0201",1,8,"R",28
127918,"13.0401",1,7,"R",32
127918,"13.0401",1,8,"R",36
127918,"13.1001",1,7,"R",13
127918,"13.1202",1,5,"R",9
127918,"13.1202",1,7,"R",5
127918,"13.1205",1,7,"R",5
127918,"13.1315",1,7,"R",25
127918,"13.1315",1,8,"R",4
127918,"13.1401",1,21,"R",1
127918,"16.0901",1,5,"R",0
127918,"16.0905",1,5,"R",1
127918,"23.0101",1,5,"R",12
127918,"23.0101",2,5,"R",1
127918,"23.1302",1,7,"R",14
127918,"24.0101",1,5,"R",4
127918,"26.0101",1,5,"R",25
127918,"26.0101",2,5,"R",1
127918,"26.0202",1,5,"R",8
127918,"26.0503",1,7,"R",19
127918,"26.0807",1,8,"R",1
127918,"26.1305",1,7,"R",7
127918,"26.1501",1,5,"R",18
127918,"26.1501",2,5,"R",1
127918,"26.9999",1,8,"R",1
127918,"27.0101",1,5,"R",6
127918,"30.0001",1,2,"R",3
127918,"30.0001",1,21,"R",2
127918,"30.0501",1,5,"R",5
127918,"30.0501",2,5,"R",2
127918,"30.3301",1,7,"R",10
127918,"30.7001",1,8,"R",7
127918,"30.9999",1,5,"R",12
127918,"30.9999",2,5,"R",7
127918,"30.9999",1,7,"R",11
127918,"30.9999",1,21,"R",14
127918,"31.0505",1,5,"R",21
127918,"38.0101",1,5,"R",2
127918,"38.0201",1,5,"R",1
127918,"40.0501",1,5,"R",2
127918,"40.0501",2,5,"R",1
127918,"40.0801",1,5,"R",1
127918,"42.2799",1,5,"R",21
127918,"42.2803",1,7,"R",66
127918,"42.2807",1,8,"R",8
127918,"42.2813",1,5,"R",10
127918,"43.0199",1,5,"R",15
127918,"43.0199",2,5,"R",3
127918,"45.0201",1,5,"R",0
127918,"45.0401",1,5,"R",0
127918,"45.0401",1,7,"R",26
127918,"45.0601",1,5,"R",0
127918,"45.0699",1,5,"R",2
127918,"45.1001",1,5,"R",9
127918,"45.1001",2,5,"R",2
127918,"45.1101",1,5,"R",1
127918,"50.0701",1,5,"R",1
127918,"50.0703",1,5,"R",0
127918,"50.0901",1,5,"R",4
127918,"51.0701",1,5,"R",14
127918,"51.0701",1,7,"R",35
127918,"51.0701",1,8,"R",6
127918,"51.0706",1,5,"R",0
127918,"51.0706",1,6,"R",0
127918,"51.1103",1,5,"R",11
127918,"51.1505",1,7,"R",39
127918,"51.1505",1,8,"R",0
127918,"51.2001",1,18,"R",61
127918,"51.2099",1,8,"R",1
127918,"51.2206",1,8,"R",3
127918,"51.2308",1,8,"R",9
127918,"51.2308",1,18,"R",80
127918,"51.2706",1,7,"R",1
127918,"51.2706",1,8,"R",4
127918,"51.3203",1,8,"R",13
127918,"51.3801",1,5,"R",253
127918,"51.3802",1,7,"R",22
127918,"51.3805",1,7,"R",47
127918,"51.3805",1,8,"R",0
127918,"51.3806",1,7,"R",11
127918,"51.3806",1,8,"R",1
127918,"51.3810",1,7,"R",8
127918,"51.3810",1,8,"R",2
127918,"51.3813",1,7,"R",0
127918,"51.3814",1,6,"R",0
127918,"51.3818",1,18,"R",1
127918,"52.0101",1,5,"R",0
127918,"52.0201",1,5,"R",55
127918,"52.0201",2,5,"R",1
127918,"52.0201",1,7,"R",48
127918,"52.0201",1,8,"R",4
127918,"52.0206",1,7,"R",16
127918,"52.0206",1,8,"R",0
127918,"52.0211",1,7,"R",11
127918,"52.0213",1,7,"R",25
127918,"52.0213",1,8,"R",4
127918,"52.0301",1,5,"R",19
127918,"52.0301",1,7,"R",13
127918,"52.0801",1,5,"R",15
127918,"52.1001",1,5,"R",3
127918,"52.1001",1,7,"R",6
127918,"52.1201",1,5,"R",10
127918,"52.1401",1,5,"R",10
127918,"52.1401",1,7,"R",4
127918,"54.0101",1,5,"R",5
127918,"99",1,2,"R",3
127918,"99",1,5,"R",622
127918,"99",2,5,"R",20
127918,"99",1,6,"R",0
127918,"99",1,7,"R",611
127918,"99",1,8,"R",139
127918,"99",1,18,"R",142
127918,"99",1,21,"R",26
127945,"10.0304",1,5,"R",46
127945,"11.0803",1,5,"R",24
127945,"13.0501",1,7,"R",0
127945,"13.0501",1,20,"R",0
127945,"13.1302",1,5,"R",10
127945,"50.0401",1,5,"R",0
127945,"50.0406",1,5,"R",0
127945,"50.0407",1,5,"R",8
127945,"50.0408",1,5,"R",73
127945,"50.0410",1,5,"R",60
127945,"50.0411",1,5,"R",21
127945,"50.0605",1,5,"R",14
127945,"50.0605",1,20,"R",1
127945,"50.0702",1,5,"R",8
127945,"50.0913",1,5,"R",1
127945,"99",1,5,"R",265
127945,"99",1,7,"R",0
127945,"99",1,20,"R",1
127954,"13.1207",1,2,"R",6
127954,"13.1207",1,6,"R",26
127954,"99",1,2,"R",6
127954,"99",1,6,"R",26
128106,"03.0101",1,5,"R",4
128106,"09.0102",1,5,"R",14
128106,"11.0401",1,5,"R",32
128106,"11.1003",1,21,"R",19
128106,"13.0101",1,7,"R",52
128106,"13.0101",2,7,"R",1
128106,"13.0401",1,6,"R",1
128106,"13.0401",1,17,"R",0
128106,"13.1001",1,6,"R",1
128106,"13.1210",1,5,"R",4
128106,"13.1311",1,5,"R",2
128106,"14.3501",1,5,"R",2
128106,"14.3501",1,7,"R",1
128106,"14.3501",1,20,"R",6
128106,"14.4201",1,7,"R",8
128106,"14.9999",1,5,"R",14
128106,"15.0201",1,5,"R",16
128106,"15.0803",1,5,"R",8
128106,"16.0101",1,5,"R",3
128106,"16.0101",2,5,"R",8
128106,"23.0101",1,5,"R",9
128106,"23.0101",1,6,"R",0
128106,"23.0101",1,7,"R",0
128106,"24.0101",1,5,"R",6
128106,"24.0102",1,3,"R",43
128106,"24.0199",1,5,"R",5
128106,"26.0101",1,5,"R",27
128106,"26.0101",1,7,"R",5
128106,"26.0202",1,7,"R",1
128106,"27.0101",1,5,"R",3
128106,"30.0000",1,5,"R",3
128106,"30.1801",1,5,"R",0
128106,"31.0501",1,20,"R",9
128106,"31.0505",1,5,"R",25
128106,"40.0501",1,5,"R",3
128106,"40.0501",1,7,"R",0
128106,"40.0801",1,5,"R",0
128106,"42.0101",1,5,"R",49
128106,"42.0101",2,5,"R",1
