wikidata,studentCount,studentYear,establishedYear,officialWebsite
Q30257394,,,,
Q4377625,,,1989,
Q7054811,,,1895,
Q129343026,,,2022,
Q4791459,6487,,1963,
Q16111450,,,,
Q109919174,,,2009,https://erdana-mandiri.ac.id
Q976926,,,1892,https://www.uauim.ro
Q6082806,,,2010,
Q7665663,,,1969,
Q124251940,,,2023,https://madukauniversity.edu.ng
Q7996868,1987,,1887,https://www.whittier.edu/
Q1972050,49910,,2005,
Q114132145,,,1976,https://law.vnu.edu.vn
Q4271075,,,1946,
Q10387640,,,,
Q7588789,,,1963,
Q109912245,,,,https://sttaletheia.ac.id
Q51841,,,1909,
Q6156373,,,1990,
Q3302016,2038,,1897,
Q368643,25580,,1290,https://www.uc.pt/
Q100523642,,,2007,
Q109913040,,,2001,
Q135033980,,,2023,https://www.schoolofsextherapy.com/
Q2027448,,,2006,
Q30257183,,,2001,
Q138891310,,,1994,https://www.vpasccollege.edu.in/
Q8061337,,,1960,
Q141195677,,,1997,https://act.edu.my
Q64143369,,,,https://sif.ac.jp/
Q5195644,,,2008,https://curtin.edu.sg/
Q7894400,,,1993,
Q7402537,,,1892,
Q6721258,,,1952,
Q7579753,,,1963,
Q17580,,,1922,
Q135398294,,,,https://qcbs.ca
Q6973366,,,1981,
Q4671509,,,1946,
Q833822,21352,,1971,https://www.uni-kassel.de
Q7452681,,,2008,https://unsera.ac.id
Q30293808,,,,
Q30298955,,,2003,
Q100956206,,,1997,
Q581954,,,1952,
Q4824010,,,1917,https://www.acpe.edu.au/
Q30260663,,,,https://www.qut.ac.ir/
Q109912995,,,2003,
Q1640428,,,2000,
Q1627967,,,1823,
Q7895609,,,1990,
Q16900521,,,,
Q120983346,,,2012,https://usi.edu.ar
Q6156729,,,1979,
Q30266558,,,2004,
Q5174858,,,1971,https://www.tec.ac.cr/
Q10906757,,,1983,
Q3520936,,,1997,https://www.dravidianuniversity.ac.in
Q67179871,,,,https://www.stikessuryaglobal.ac.id
Q2508061,11270,,1906,https://www.valdosta.edu/
Q4855007,,,1965,
Q129571876,,,1997,https://www.itsao.edu.mx
Q138460716,,,,https://www.eram.cat
Q1474100,24286,,1930,https://www.odu.edu/
Q7042257,,,1805,
Q15261971,,,1977,
Q5146686,,,1993,https://www.rcem.ac.uk/
Q5507685,,,1973,
Q12504955,,,2019,https://www.raharja.ac.id
Q20579868,,,,
Q2929947,,,1986,
Q5061424,1155,,1855,https://www.centralmethodist.edu/
Q10159,2346,,2010,
Q7461650,,,1972,
Q11074301,,,1958,https://www.hhtc.edu.cn/
Q642216,,,2000,https://www.jsou.edu
Q322964,,,1944,https://english.mgimo.ru/
Q624475,,,1995,
Q5032498,182,,1970,
Q7568534,,,2009,
Q2495731,,,1940,
Q5091445,,,1989,
Q14957107,,,1873,https://nrsmc.edu.in/
Q1381496,,,1976,
Q30294749,,,1986,https://wiraraja.ac.id
Q1421182,,,1996,
Q19752735,,,1993,
Q19744804,,,1982,
Q427141,,,1567,
Q140868850,,,2009,https://www.baylat.org
Q77082373,,,1951,
Q6705636,501,,1869,
Q5330431,,,1960,
Q7591071,,,1915,https://www.spcc.edu.hk
Q12486647,,,1953,https://www.iisip.ac.id
Q20982433,,,2006,
Q64143364,,,2005,
Q30266322,,,1995,
Q30257647,,,,
Q5408388,,,1946,
Q12204443,,,,
Q139771308,,,1999,https://itsjapon.edu.ec
Q11441006,,,1925,https://www.osaka-c.ed.jp/sano-t/
Q128123147,,,,https://shi.edu.ly
Q5000549,,,2011,
Q30258942,,,,
Q29052635,,,1920,
Q17037970,,,1998,https://www.invertisuniversity.ac.in
Q52848315,,,2000,
Q7300469,3924,,1971,
Q962467,,,2001,
Q6394111,,,,https://www.kccd.edu/
Q1058956,,,1941,
Q10387894,,,1970,
Q109913378,,,2000,https://www.ikmi.ac.id
Q30280453,,,2006,
Q5746102,,,1910,https://ambler.temple.edu/
Q4770505,,,1972,
Q19745908,,,1963,https://www.itats.ac.id
Q7060266,,,1937,https://en.nwupl.edu.cn/
Q135928352,,,1972,https://www.etvos.hr
Q1623378,35000,,1996,https://www.hanuniversity.com/
Q7640246,,,1936,
Q7392844,,,1985,https://www.srmist.edu.in/
Q7813301,210,,2021,https://jc.shibata.ac.jp/
Q136663689,,,,https://novaresearch.unl.pt/en/organisations/ubia-unidade-de-biotecnologia-ambiental/persons/
Q3551562,,,1951,
Q5062855,,,,https://cnad.cv/
Q30293784,,,,
Q7895727,,,1963,
Q4271051,,,1946,
Q1051100,,,2003,
Q701818,6112,,1960,
Q19731015,,,2001,https://www.poltekkes-maluku.co.id
Q6583844,,,1996,
Q3551710,,,2000,
Q46996966,,,1962,
Q52847830,,,1919,
Q910529,,,1949,
Q482731,,,1954,
Q30257181,,,,
Q12204412,,,2008,https://baydaauniv.net/
Q30257481,,,,
Q16053407,,,1986,https://en.skums.ac.ir
Q1532146,,,1982,
Q30289498,,,1892,https://www.brownmackie.edu/
Q20971033,,,,
Q8048351,,,1987,
Q12511349,,,2002,https://stmik-wp.ac.id/
Q6833225,19366,,1992,
Q109912149,,,2019,https://iainutuban.ac.id
Q2032304,,,1932,https://www.bgam.by/
Q24590509,,,2016,
Q124251953,,,1988,https://cit.edu.ly
Q10856070,,,1994,
Q4743482,,,1965,https://www.acvs.org/
Q4483859,,,2009,https://www.msu.tj/
Q125267404,,,2024,https://www.map.cnrs.fr
Q130537778,,,2008,https://www.pimrbhopal.ac.in
Q12523459,,,1987,https://www.usm.ac.id
Q4947595,6090,,1967,
Q109912379,,,2019,
Q7503865,,,1944,
Q1547837,,,1904,
Q4225849,,,1967,
Q10858311,,,2007,https://pbs.mypolycc.edu.my
Q1235594,10674,,1300,
Q3551473,,,1990,
Q46996975,,,1967,
Q7283043,,,1961,https://raghunathpurcollege.ac.in/
Q125450768,,,2016,https://btu.edu.ge
Q3701492,,,1973,
Q110442979,,,2013,https://www.sinu.edu.sb/
Q56276432,,,2018,
Q64744500,,,,https://www.ncerd.edu.eg
Q6088135,,,2008,
Q1583368,,,1984,
Q100709256,,,1992,https://www.fedpodam.edu.ng/
Q52848265,,,1951,
Q4442793,,,1997,
Q133810671,,,2021,https://fedpod.edu.ng
Q99229082,,,2022,https://hkust-gz.edu.cn/
Q30293680,,,,
Q5035953,,,1971,
Q30294045,,,,
Q3519221,,,1964,https://bangaloreuniversity.karnataka.gov.in
Q109919628,,,2008,
Q1633859,6224,,1957,https://www.insa-lyon.fr
Q6403066,,,2006,
Q30257704,1000,,1980,
Q6773136,1049,,1856,https://www.mhu.edu/
Q558922,20720,,1857,https://illinoisstate.edu/
Q1779334,,,1919,
Q7160940,1046,,1865,https://www.peirce.edu
Q3551456,,,1977,https://www.ummto.dz/
Q206074,,,1893,
Q10829133,,,,
Q30262933,,,1986,
Q30279637,,,,
Q30293662,,,2009,
Q4705569,,,1947,https://agacollege.in/
Q30293753,,,,
Q141193769,,,,https://www.i-systems.edu.my
Q135649196,,,1999,https://www.ese.cl
Q30294675,,,,
Q109913120,,,2019,https://uis.ac.id
Q4966531,,,1928,https://www.bridgend.ac.uk/
Q4948875,,,1996,
Q1195621,,,1907,
Q141195158,,,,
Q12523281,,,1996,
Q5146303,,,1964,
Q3347871,,,1876,https://www.iacs.res.in/
Q109911803,,,2010,https://arastamarwamena.ac.id
Q13527017,9740,,1969,
Q10857990,1600,,1964,
Q6326561,,,2007,
Q109912133,,,2016,https://stiesnu-bengkulu.ac.id
Q7894438,,,2002,https://www.utar.edu.my/
Q4366452,,,1956,https://www.psuti.ru
Q2495861,,,,
Q950609,9697,,2000,
Q4751234,,,2004,https://www.aau.in
Q120983299,,,,https://twojestudia.pl
Q43896380,,,1950,
Q135642295,,,1987,https://www.noroff.no/en/studies/university-college
Q6452855,,,1998,
Q183213,2721,,1961,https://www.ipsa.fr/
Q335841,4183,,1975,https://www.universita.corsica
Q935018,4053,,1934,https://www.ju.edu
Q7500288,,,1995,
Q7895022,15966,,1988,
Q5507368,,,1937,
Q7202223,3825,,2005,
Q5330269,2042,,1966,
Q132803503,,,2020,https://dtpi.uz
Q141195371,,,,https://kvpagoh.moe.edu.my
Q30263308,,,1973,
Q27957825,,,1930,
Q7934106,,,1992,
Q4243515,,,1918,
Q130537766,,,,https://ipiaget.org/tag/instituto-politecnico-jean-piaget-do-sul
Q3656374,,,,
Q136663952,,,1989,https://kjsids.somaiya.edu
Q5103720,,,,
Q4496334,900,,1917,
Q118175459,,,1998,
Q7246487,,,1990,
Q30264624,,,1989,
Q2620139,,,1988,
Q3520640,,,1835,
Q141195468,,,,
Q109919571,,,2014,https://stakluwukbanggai.ac.id/
Q111461906,,,,https://www.rhs-u.ac.jp
Q60785773,,,2017,https://pau-au.net/
Q6476901,2499,,1946,
Q140351540,,,,https://www.nvir.cn
Q85797804,,,,
Q27061984,,,2016,
Q6485363,7702,,1964,
Q105627325,,,,
Q117405732,,,,https://kesmonds-edu.ac
Q129342854,,,2024,
Q97041678,,,1999,
Q1661325,10037,,1875,
Q5527225,6003,,1992,
Q19730996,,,2001,https://poltekkespadang.ac.id
Q3152734,,,,
Q2459595,,,1997,
Q128123117,,,,https://ipiaget.org/escola-superior-de-saude-viseu/
Q2418963,67,,1912,
Q125685019,,,,
Q30294001,,,,
Q11588917,,,1964,
Q30257249,,,,
Q109913232,,,2007,
Q52635264,,,,
Q30283888,,,1902,
Q7057807,,,1948,
Q40887290,,,1958,
Q24960966,,,2010,
Q43896367,,,1970,https://www.dsam.dk
Q7988415,,,1977,
Q2983844,,,1988,https://www.soken.ac.jp/
Q1674115,,,2002,
Q6413629,,,2002,
Q141194402,,,2024,https://www.indoamerica.edu.ec/sede-latacunga/
Q109913335,,,2018,https://poltekpelni.ac.id
Q6132876,1985,,1927,
Q6487194,,,1992,https://lsu.edu.az
Q19456923,,,2010,https://www.astu.ac.in
Q3815099,,,2010,
Q1503368,,,1992,https://www.iseu.bsu.by/ru
Q6423591,,,1989,
Q7627786,,,1902,
Q15954668,,,1911,
Q109911809,,,2002,https://www.stianasional.ac.id
Q69431457,,,1996,
Q19708062,,,2003,https://www.uninassau.edu.br/
Q12603527,,,1947,
Q7820362,4764,,1968,
Q13018772,,,,
Q6751309,700,,1947,
Q5940846,,,1977,
Q11589130,,,1920,
Q9380841,,,,
Q135738799,,,2024,https://uiimex.edu.mx
Q105626390,,,2011,https://www.murnisadar.ac.id
Q6631334,855,,1854,
Q125199999,,,,https://itursulogalvan.edu.mx
Q140908151,,,,https://uidepok.ac.id
Q7372413,1200,,1973,
Q5437847,,,,
Q6117047,,,,
Q4314801,7000,,1960,
Q3040524,,,1975,https://www.dbs.ie/
Q135095623,,,1997,https://tecnologicoedupraxis.edu.ec
Q30292562,,,,
Q3128585,,,2011,
Q5376124,4287,,1939,
Q106506688,,,1998,https://citi.edu.mn
Q776223,49000,,1220,https://www.umontpellier.fr/en/
Q12617695,,,1979,https://www.sangha.ac.kr:8000/2006/eng.html
Q10872957,,,1955,
Q5520695,,,1997,https://www.giet.edu
Q4538823,,,1944,
Q172430,4497,,1904,https://www.loyno.edu/
Q1047060,11465,,1967,https://case.edu
Q109913042,,,,https://staikualakapuas.ac.id
Q25679574,,,2005,https://npic.edu.kh
Q1593069,,,1969,
Q25522033,,,1935,
Q30257440,,,,
Q3578436,5000,,1988,https://www.excelia-group.fr
Q7420231,9003,,1985,
Q109912390,,,2020,https://panca-sakti.ac.id/
Q1141880,10430,,1919,
Q3578072,,,1942,https://www.enameknes.ac.ma
Q17005538,,,1951,
Q8045313,,,1952,
Q55628267,,,,https://final.edu.tr/
Q5017530,2920,,1913,https://www.minotstateu.edu/
Q1136138,4317,,1949,https://osaka-kyoiku.ac.jp/en/
Q1662211,,,1901,
Q20625738,,,1993,
Q3694742,,,1999,
Q7676657,,,1999,
Q84071240,,,,https://shad.yandex.ru/
Q542248,,,1953,https://www.usm.edu.ve/florencia
Q568554,27465,,1432,https://www.unicaen.fr/
Q12204495,,,1994,
Q7164705,9226,,1948,
Q620640,20023,,1899,https://www.appstate.edu/
Q16182620,,,2017,https://www.uinib.ac.id
Q3551380,,,2002,
Q8035873,,,2008,
Q1464114,5753,,1977,https://www.his.se/
Q30293912,,,,
Q2744138,,,1959,
Q134251091,,,1985,https://unag.mx
Q483064,,,1978,
Q3551383,,,1843,https://www.ubishops.ca/
Q52855751,,,2000,
Q208736,,,1954,https://hufsenglish.hufs.ac.kr/
Q14590694,20000,,1988,https://www.hti.edu.eg/
Q7389005,,,,
Q2324420,16601,,2006,
Q17111408,,,2010,
Q6583860,,,2005,
Q5241836,,,1978,
Q1622118,5061,,1906,
Q7267798,,,1951,
Q12807278,,,,https://www.sc-nm.si/en
Q1518804,8078,,1909,https://www.nccu.edu
Q1153856,3499,,1998,
Q7462208,6530,,1991,
Q7115340,,,1980,
Q1026832,952,,1929,https://maritime.calpoly.edu/
Q2256173,,,2008,https://www.hlo.ch/
Q3551626,,,2008,
Q129344112,,,2023,
Q124526079,,,,https://www.uniromana.edu.do
Q6958610,,,1942,
Q2495935,5530,,1973,
Q30293763,,,,
Q7758230,,,2000,https://www.royaldrawingschool.org/
Q12523431,,,1964,https://www.pancabudi.ac.id
Q30266499,,,1974,
Q30294021,,,,
Q6706215,,,2009,
Q6859802,,,2007,
Q93961761,,,2002,
Q6452224,4447,,1947,
Q18659656,,,2017,
Q4884341,802,,1971,
Q7521155,855,,1921,https://www.simpsonu.edu
Q20611862,,,,https://mnuac.edu.mn/
Q97482632,,,2011,
Q6039940,,,1919,https://www.aber.ac.uk/en/ibers
Q10279674,,,,
Q135983349,,,,https://cims.pk
Q30261806,,,1953,
Q12523413,,,1981,https://www.narotama.ac.id
Q50379463,,,1965,
Q113519266,,,1908,https://studentportal.fss-oyo.edu.ng/login
Q6156450,,,2012,https://universidadeuropea.com
Q30294086,,,,
Q19744812,,,1983,https://unismuhpalu.ac.id/
Q5588732,,,2002,
Q27139631,,,2008,
Q135739189,,,1991,https://www.funita.edu.br
Q3826800,,,1920,
Q6979278,20311,,1995,https://www.untref.edu.ar/
Q10930950,,,1958,
Q30260758,,,1999,
Q121599459,,,1994,https://ust.edu.ye
Q5968493,,,2004,
Q12236072,,,2013,
Q18408966,,,1942,
Q7895554,5638,,1902,https://uindy.edu/
Q109913479,,,2009,https://www.stkipnasional.ac.id
Q5471498,,,,
Q4570781,2077,,1854,https://www.lincoln.edu/
Q3687235,,,1618,https://conservatoriopalermo.it
Q7489115,,,1952,
Q7380634,,,2002,https://ru.edu.zm/
Q1074363,,,1952,
Q12071995,,,1959,https://vimsar.ac.in
Q1046493,7000,,1963,
Q11043886,,,1958,
Q734266,,,2002,https://courtauld.ac.uk/gallery/
Q459506,27513,,1909,https://bristol.ac.uk
Q22929389,,,2010,https://www.deraya.edu.eg
Q55021,1568,,1850,
Q113788,44992,,1804,https://kpfu.ru/
Q14681302,1912,,2003,https://np.edu/
Q136663652,,,,https://hultig.ubi.pt
Q573894,,,1983,
Q1164202,,,1959,https://www.znu.edu.ua/ukr/university/11929
Q109912787,,,2012,https://www.stitmupaciran.ac.id
Q132803393,,,1997,https://test.edomex.gob.mx
Q5583848,,,1946,https://www.orau.org/
Q109912020,,,2014,https://www.stmb-multismart.ac.id
Q141195223,,,2002,https://www.adtecmlk.gov.my
Q12511326,,,2024,https://www.upmk.ac.id
Q116455382,,,,https://kiot.wu.edu.et
Q30294000,,,,
Q16248046,,,2012,
Q7987965,,,1972,
Q5327862,,,1965,
Q10279580,,,,
Q691851,80000,,1224,https://www.unina.it
Q30264776,,,1994,
Q3551484,,,2004,
Q125761872,,,,https://normalprofesores.edomex.gob.mx
Q6984746,210,,1973,
Q1683585,2817,,1871,
Q7243384,,,2003,
Q6156446,36222,,1977,
Q117876,9554,,1937,https://www.pepperdine.edu/
Q12486653,,,1952,https://www.istn.ac.id
Q135095553,,,2018,https://cehp-dadu.wixsite.com/centro-de-estudios-d
Q30262985,,,2001,
Q134524006,,,2021,https://orientaluniversity.uz
Q4805015,31115,,1918,
Q109276937,,,2008,https://www.staidu.ac.id
Q3152433,,,1961,
Q61931301,,,1971,https://www.bucksiu.org/
Q2783344,7089,,2009,
Q1546437,11687,,1971,https://dauphine.psl.eu/
Q30294060,,,,
Q22948349,,,1993,
Q12523342,,,1991,https://unisla.ac.id/
Q1134606,26505,,1927,https://www.massey.ac.nz
Q86012411,,,2018,
Q52158476,,,,
Q2001488,770,,1973,
Q10279540,,,1953,
Q7060041,5004,,1963,
Q29055005,,,,
Q141194339,,,2002,
Q6364916,1275,,1916,
Q6971607,485,,1956,
Q16476385,,,1997,
Q5628144,1526,,1963,
Q2215009,,,1851,
Q30260671,,,,
Q134250970,,,1956,https://www.news.mnier.mn
Q43452,30926,,1968,https://www.uab.cat
Q34433,19791,,1096,https://ox.ac.uk/
Q137796048,,,2023,https://www.aimsric.org
Q30260048,,,2007,https://www.simula.no/simula-school-research-and-education
Q140868930,,,2008,https://www.iit.edu/wiser
Q1622186,165,,1979,
Q48727743,,,2016,https://www.starexuniversity.com
Q14957015,,,2007,
Q135739156,,,2007,https://www.boitekanelo.ac.bw
Q56359046,,,,
Q140868907,,,1982,https://www.iit.edu/pritzker-institute
Q6648382,,,1941,
Q4398525,,,1961,https://rui.mvd.ru/
Q4823037,1302,,1849,
Q109913312,,,2020,https://stikes-isfi.ac.id
Q109922339,,,2009,
Q6411791,,,1998,
Q6689088,,,,https://www.lctcs.edu/
Q140046128,,,1957,https://www.oncology.org.mk
Q141195012,,,,https://beyond4.tech
Q30294305,,,1997,https://pigier-benin.com
Q2495887,,,,
Q61931796,,,1892,https://pwpl.org/
Q24590289,,,2015,
Q1766573,,,1992,
Q7432498,,,1995,https://www.smsvaranasi.com
Q21523789,,,2015,
Q17030460,,,1952,
Q113947551,,,,https://ust.edu.ua/
Q30299425,,,1995,
Q141195421,,,,https://www.myism.edu.my
Q2303775,,,1945,
Q56394043,,,2014,https://unugiri.ac.id
Q30290419,,,,
Q60686,,,1956,
Q991502,,,1995,https://shakarim.edu.kz
Q30294190,,,,
Q30257344,,,1921,https://двюи.мвд.рф
Q4989145,,,1968,
Q24907776,,,1959,https://kac.edu.in/
Q3551640,,,1978,
Q682739,24000,,1966,https://www.jku.at/
Q30263395,,,1914,https://oakpoint.edu/
Q5087847,1399,,1973,
Q5125034,2048,,1869,https://www.claflin.edu/
Q1266339,,,1974,
Q7354310,,,,
Q5208319,,,2002,
Q16826177,,,1991,
Q109919246,,,2014,https://www.stisalmanar.ac.id
Q30287768,,,,
Q6020656,,,2011,
Q117836812,1190,,2016,
Q7895846,1052,,2005,https://www.umm.edu.ng
Q168000,14001,,1893,https://american.edu
Q6840493,,,1947,
Q285706,,,1974,
Q141194179,,,2001,https://www.kkarau.edu.my
Q30254553,,,1898,
Q6514373,,,1956,https://www.nfi.no/
Q29642386,,,2008,https://www.helmo.be/
Q1558284,,,1589,
Q13072889,,,2002,
Q3577891,4500,,1871,https://www.em-normandie.com
Q3551748,,,1951,https://www.cbu.ca/
Q20981320,,,2012,
Q7896405,,,2003,
Q7841390,11650,,1973,
Q109922165,,,2011,
Q2495752,11500,,1997,
Q7895374,,,2002,
Q131428041,,,2010,https://www.unicervantes.edu.co
Q11604714,,,1967,
Q8022152,959,,1961,
Q13573451,,,2012,
Q109922866,,,2019,
Q3551657,3544,,1856,
Q100260499,,,2020,https://estin.dz
Q266537,,,1998,https://web.unicz.it
Q1653042,518,,2007,
Q835366,42720,,1952,https://www.scut.edu.cn/en/
Q111431898,,,2021,https://ites.unistra.fr/
Q3493422,,,2014,https://sau.edu.in
Q1368155,12219,,2004,https://southernleytestateu.edu.ph
Q139407625,,,,https://dunleviemfm.stanford.edu
Q30263374,,,1995,
Q16003969,,,1518,https://www.rcp.ac.uk/
Q4907051,,,2010,
Q30288903,,,,
Q19617827,,,2002,
Q61931696,,,1878,
Q615998,17000,,1925,
Q6436122,,,2004,https://kskvku.ac.in
Q5123937,,,2017,
Q3551560,,,1926,https://ue.poznan.pl/
Q5430506,,,2001,
Q29002826,,,,
Q3395837,,,1974,https://www.polytech-lille.fr
Q2553607,,,1978,
Q4807195,,,1948,
Q100956232,,,1986,
Q7681397,,,1981,https://www.tamiluniversity.ac.in
Q52846168,,,1999,
Q109913353,,,1995,https://akpergshwng.ac.id
Q12701150,,,,
Q13021126,,,,
Q30268140,,,,
Q738991,,,1994,
Q6360888,,,1972,https://www.kanazawa-med.ac.jp/
Q30262431,,,1997,https://www.symmes.fr/en
Q129342736,,,2023,
Q5359585,,,2001,https://www.ncn.ac.jp/
Q129003904,,,,https://upzmg.edu.jalisco.gob.mx/
Q133811559,,,1985,https://nie.ac.lk
Q7373973,,,1948,https://www.rcoa.ac.uk/
Q12836428,,,1930,https://sport.edu.az/en/
Q10302581,,,1911,https://pupilos.pt
Q5168477,,,2007,
Q135983343,,,2001,https://buenavistacommunitycollege.edu.ph
Q28402593,,,1998,https://www.nila.edu/
Q30262844,,,,
Q30263362,,,1992,
Q90003343,,,1982,
Q109919326,,,1993,
Q140351947,,,2018,https://instituteofcoding.org
Q71523877,,,1984,https://www.stkip-ahlussunnah.ac.id
Q931716,,,1956,
Q129343472,,,2021,
Q6445629,1105,,1930,
Q6979282,17653,,2007,https://uncaus.edu.ar/
Q4818282,5000,,1993,
Q1342151,,,1948,
Q9091624,,,1999,
Q7714615,,,1885,
Q7796388,,,1960,
Q6961014,,,1998,https://www.nalsar.ac.in
Q16506663,,,,
Q4742876,,,1984,
Q15964716,,,,
Q1982545,,,1996,
Q4903727,,,1947,
Q5132172,381,,1920,
Q12511300,,,1988,https://www.stiepas.ac.id
Q16494989,,,,
Q3038223,,,2001,
Q11422387,,,1995,https://www.iuhw.ac.jp/
Q30293733,,,,
Q10946798,,,2000,
Q57987212,,,2009,
Q1690564,,,1998,
Q7373986,,,2013,https://www.rcr.ac.uk/
Q65071274,,,1953,
Q7503107,,,1930,https://www.shoyaku.ac.jp/
Q842911,,,1981,
Q4832385,2324,,2006,
Q5057509,,,1992,
Q137795916,,,1959,https://www.dbskanpur.ac.in
Q4887352,3779,,1887,
Q41114,,,1886,https://www.ewha.ac.kr/
Q1420500,18445,,1920,
Q2905589,,,1995,
Q7507436,,,1965,
Q12523453,,,2006,https://www.usbypkp.ac.id
Q141194165,,,2012,https://www.smartcollege.edu.my
Q7094933,,,1971,https://www.ouac.on.ca/
Q1078474,,,1974,
Q77084098,,,1953,
Q8189541,,,1930,https://www.tosei-showa-music.ac.jp/
Q19700111,,,2000,
Q12523448,,,1990,https://www.saburai.ac.id
Q4997802,,,1927,
Q16952070,,,1996,https://subharti.org
Q109911992,,,2020,https://www.umw.ac.id/
Q5304260,,,1988,
Q5532715,4735,,1966,
Q31350659,,,2015,
Q10829169,,,,https://tump.edu.vn/
Q1514799,,,1924,https://rietveldacademie.nl/
Q7292909,,,1970,https://rpmc.edu.bd/
Q10873771,,,1950,https://www.at0086.com/TNACTA/
Q7105553,1178,,1911,https://www.osaka-dent.ac.jp/
Q533235,,,1859,https://www.ateneo.edu/
Q10279228,,,2004,
Q138654979,,,1997,https://genetika.uz
Q139894368,,,2002,https://mrvv.edu.in
Q2993710,,,,
Q25658468,,,2011,
Q12275347,,,2002,
Q7244255,,,1999,
Q1987511,12000,,1951,
Q11985464,,,1999,https://akademie-huspol.cz/
Q141194261,,,2008,https://bpenawar.kpm.edu.my/v2/
Q17054252,,,2011,https://www.gku.ac.in
Q6431749,,,1991,
Q5960159,,,1993,
Q30295562,,,1987,
Q141194289,,,2001,https://kkbukitberuang.mypolycc.edu.my
Q14956968,,,2011,
Q11610496,,,1957,
Q6565726,,,1988,https://iau-saveh.ac.ir/
Q6840586,,,1971,
Q109913529,,,2015,https://iaimsinjai.ac.id/
Q90006709,,,1970,
Q11662207,119,,1927,
Q113578676,,,1962,https://jmvach.ac.in/
Q4730667,10248,,1920,
Q15036631,,,2013,
Q18234746,,,1953,
Q5403572,,,1939,
Q141195550,,,2011,https://mvuc.edu.my
Q39046257,,,1982,
Q16848847,,,2002,
Q14621135,,,1971,
Q5672155,6365,,1956,
Q133499828,,,2023,https://www.wigweuniversity.edu.ng
Q5942027,,,1938,
Q12200522,,,,
Q4783794,,,1988,
Q30263630,,,2009,
Q141195363,,,2008,https://swck.edu.my
Q475504,12051,,1992,https://www.univ-artois.fr/
Q138002732,,,1984,https://www.gprcp.ac.in
Q3635065,,,1902,https://www.gkv.ac.in
Q4481798,,,2000,
Q30261794,,,1956,
Q25350197,,,2013,https://www.gdgoenkauniversity.com
Q7256607,,,1960,
Q11815252,,,2002,
Q2983869,,,1967,
Q17076471,,,1967,
Q5304375,,,2003,https://rauonline.in
Q4230202,,,1955,https://knastu.ru/
Q5855156,,,,
Q125497018,,,,https://isums.edu.jo
Q6414075,,,1965,https://www.kinneret.ac.il/ar/
Q11494260,,,1973,
Q467144,,,1995,
Q30294031,,,,
Q16121234,,,2001,https://www.univ-eloued.dz/
Q25521053,,,,
Q7603606,,,1963,https://www.ung.ac.id
Q875147,2272,,1816,https://www.kug.ac.at/
Q6048037,,,2003,
Q1817355,30000,,1844,https://lpnu.ua/
Q6095550,,,2010,
Q140876458,,,2012,https://lsa.umich.edu/econ/mitre.html
Q1291884,,,1996,
Q5303969,,,2000,
Q1807470,20188,,1918,
Q131412815,,,1996,https://www.tsinghua-sz.org/
Q6156464,,,,
Q77078472,,,,
Q7712972,,,1978,
Q12660045,,,1920,https://www.lik.tech/
Q7205171,18000,,1961,https://uni-plovdiv.bg/
Q125200004,,,,https://www.med.scot.nhs.uk/trainee-doctors/specialties/anaesthetics-2
Q15918210,,,1951,
